id_as400;enseigne;raison_sociale;adresse1;adresse2;adresse3;code_postal;code_postal_2;ville;langue;pays;devise;siret;forme_entreprise;contact_1;contact_2;contact_3;tel1;tel2;id_commercial_1;id_commercial_2;statut_commande_par;statut_livre;statut_facture
51630002;ITM 16 BARBEZIEUX;BARBEZIEUX ITM 16 BARBEZIEUX;AVENUE DE L EUROPE;;7651;16300;;BARBEZIEUX;F;FR;EUR;;SA;;;;;;22;***;O;N;O
51633001;ITM 16 ST AMAND DE BOIXE;PALOUMBA ITM 16 ST AMAND;LA GAGNERIE;;50308;16330;;ST AMAND DE BOIXE;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51636001;ITM 16 BAIGNES;DOFRAN ITM 16 BAIGNES;BP15;;50183;16360;;BAIGNES;F;FR;EUR;;SA;;;;;;22;***;O;O;O
51640001;NETTO 16 PUYMOYEN;DISCAMA NETTO;1 RUE DE LA PRAIRIE;;5513;16400;;PUYMOYEN;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51643001;ITM 16 CHAMPNIERS;AGORA ITM 16 CHAMPNIERS;ZONE COMMERCIALE NORD;306 RUE DU LINTEAU;9165;16430;;CHAMPNIERS;F;FR;EUR;;SAS;MME CHARRIER;;;05 45 94 85 85;;22;***;O;O;O
51650001;ITM 16 CONFOLENS;CANAMAST ITM 16 CONFOLENS;AV. DU 8 MAI 1945;;9839;16500;;CONFOLENS;F;FR;EUR;;SA;MR SCHIANO;;;05 45 85 43 37;;22;***;O;O;O
51660001;ITM 16 RUELLE;BERCHEL ITM 16 RUELLE;830 AV. MARECHAL FOCH;;9736;16600;;RUELLE;F;FR;EUR;;SA;;;;;;22;***;O;O;O
51670001;ITM 16 RUFFEC;DIAJO ITM 16 RUFFEC;AV. DU PROFESSEUR GIRARD;;9131;16700;;RUFFEC;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51673001;ITM 16 LINARS;LINADIS ITM 16 LINARS;ROUTE DE BOISDONS;;3318;16730;;LINARS;F;FR;EUR;;SA;MARIE;05 45 91 12 65;;;;22;***;O;O;O
51700001;ITM 17 LA PALLICE;LANIDIS ITM 17 PALLICE;21 A 41 RUE EUGENE D'OR;;9220;17000;;LA ROCHELLE / LA PALLICE;F;FR;EUR;3,53683E+13;SA;LAURENCE;;;05.46.42.61.25;;22;***;O;O;O
51700002;ITM 17 LA ROCHELLE RUE CHATEAU;GITONNIERE ITM 17 LA ROCHELLE;RUE DU CHATEAU;;1011;17000;;LA ROCHELLE;F;FR;EUR;;SA;;;;05.46.34.65.18;05.46.67.38.93;22;***;O;O;O
51700003;ITM 17 LA ROCHELLE AV 14 JUILL;SIVALE ITM 17 LA ROCHELLE;AVENUE DU 14 JUILLET;VILLENEUVE LES SALINS;1321;17000;;LA ROCHELLE;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51710001;ITM 17 SAINTES H.BERLIOZ;LES BOIFFIERS ITM 17 SAINTES;1 COURS HERTON BERLIOZ;;9133;17100;;SAINTES;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51710002;ITM 17 SAINTES RUE LAMOTHE;SAINCHAREM ITM 17 SAINTES;RUE DE LAMOTHE;;9606;17100;;SAINTES;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51713701;ITM 17 NIEUL SUR MER;SYPAVER ITM 17 NIEUL/MER;LE FIEF ARNAUD;;9174;17137;;NIEUL SUR MER;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51713801;NETTO 17 PUILBOREAU;GUILIMA NETTO 17 PUILBOREAU;ZA DE BEAULIEU;;55167;17138;;PUILBOREAU;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51716001;ITM 17 MATHA;THAMA ITM 17 MATHA;36 RUE MARC JEANJEAN;;9521;17160;;MATHA;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51720001;ITM 17 ST SULPICE DE ROYAN;SULPALI ITM 17 ST SULPICE;2 ROUTE DE ROCHEFORT;;5388;17200;;ST SULPICE DE ROYAN;F;FR;EUR;4,77942E+13;SA;LAETITIA;LAETITIA;;05 46 05 21 41;;22;***;O;O;O
51722001;ITM 17 SALLES SUR MER;FRABOIS ITM 17 SALLES/MER;LE PETIT BONNEVEAU;;9157;17220;;SALLES SUR MER;F;FR;EUR;4,42162E+13;SA;;;;;;22;***;O;O;O
51722002;ITM 17 LA JARRIE;SADIS ITM 17 LA JARRIE;4 RUE DE LA PROVIDENCE;;9598;17220;;LA JARRIE;F;FR;EUR;;SA;;;;;;22;***;O;O;O
51722003;ITM 17 LA JARRIE;SADIS ITM 17 LA JARRIE;RUE DE NUAILLE;;8208;17220;;LA JARRIE;F;FR;EUR;3,11189E+13;SA;;;;05 46 35 85 22;;22;***;O;O;O
51723001;ITM 17 MARANS;AVEVIC ITM 17 MARANS;CD 114 AV. GAL DE GAULLE;;9141;17230;;MARANS;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51725001;ECO 17 ST PORCHAIRE;PATECY ECO 17 ST PORCHAIRE;RUE DU STADE;;50251;17250;;ST PORCHAIRE;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51727001;ITM 17 MONTGUYON;ITM 17 MONTGUYONNAISE;ZONE DE CLAIRVENT;;9115;17270;;MONTGUYON;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51727002;NETTO 17 ST MARTIN D'ARY;ZEUS NETTO;LDT PIPCE DE POULIOT RD730;;5454;17270;;ST MARTIN D'ARY;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51729001;ITM 17 AIGREFEUILLE D'AUNIS;SAPAGE ITM 17 AIGREFEUILLE;PLACE DE LA RENAISANCE;;9582;17290;;AIGREFEUILLE D'AUNIS;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51730001;ITM 17 ROCHEFORT S/MER;PLATANES ITM 17 ROCHEFORT/MER;C.CIAL DES 4 ANES;;9718;17300;;ROCHEFORT S/MER;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51730002;NETTO 17 ROCHEFORT SUR MER;ARBELA NETTO 17 ROCHEFORT/MER;ZONE VILLENEUVE MONTIGNY;;55058;17300;;ROCHEFORT SUR MER;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51732001;ITM 17 MARENNES;JAUNATO ITM 17 MARENNES;ZA LES GROSSINES;;9621;17320;;MARENNES;F;FR;EUR;;SAS;;ARNAUD;;05.46.85.80.50;;22;***;O;O;O
51739001;ITM 17 LA TREMBLADE;COTREM ITM 17 LA TREMBLADE;ZAC LES BRUGAUDIERES;;55237;17390;;LA TREMBLADE;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51741001;ITM 17 ST MARTIN DE RE;ESEMADA ITM 17 ST MARTIN DE RE;AV. DES CORSAIRES;;9285;17410;;ST MARTIN DE RE;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51747001;ITM 17 AULNAY DE SAINTONGE;NARESTE ITM 17  AULNAY;ROUTE DE POITIERS;;9162;17470;;AULNAY DE SAINTONGE;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51755001;NETTO 17 DOLUS D'OLERON;SAPADO NETTO;CENTRE COMMERCIAL ROND POINT;;6819;17550;;DOLUS D'OLERON;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51763001;ITM 17 LA FLOTTE EN RE;SEDALISE ITM 17 LA FLOTTE EN R;ZA LA CROIX MICHAUD;;9156;17630;;LA FLOTTE EN RE;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51770001;ITM 17 SURGERES;SURGELAISE ITM 17 SURGERES;ROUTE DE LA ROCHELLE;;9154;17700;;SURGERES;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51778001;ITM 17 SOUBISE;PAJE ITM 17 SOUBISE;28 AV. JEAN MOULIN;;50371;17780;;SOUBISE;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51780001;ITM 17 PONS;AMILIS ITM 17 PONS;ROUTE DE SAINTES;;9568;17800;;PONS;F;FR;EUR;;SA;;;;;;22;***;O;N;N
51800001;NETTO 18 BOURGES;GAMARI NETTO 18 BOURGES;AVENUE ROLAND GARROS;;8428;18000;;BOURGES;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51800002;ITM ALIMENTAIRE INTERNATIONAL;ITM ALIMENTAIRE INTERNATIONAL;ZAC DE LA VOIE ROMAINE;ETB BASES DE BOURGES;;18000;;BOURGES;F;FR;EUR;;SA;;;;;;3;***;O;O;O
51810001;ITM 18 VIERZON;CLAIRANNE ITM 18 VIERZON;AV DE LATTRE DE TASSIGNY;;8210;18100;;VIERZON;F;FR;EUR;3,44351E+13;SAS;STEP HANE;MME DESNOUES-PRINET;;02 48 52 91 60;02 48 52 91 61;162;***;O;O;O
51815001;NETTO 18 LA GUERCHE/L'AUBOIS;SEDECREM NETTO 18;3 AVENUE DE L'EUROPE;;5067;18150;;LA GUERCHE/L'AUBOIS;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51819001;ITM 18 CHATEAUNEUF SUR CHER;ISABERNARD ITM 18 CHATEAUNEUF;CD 940 RTE DE LEVET;;50175;18190;;CHATEAUNEUF SUR CHER;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51820001;ITM 18 LES AIX D'ANGILLON;PIERS MOD ITM 18 LES AIX;ROUTE DE SANCERRE CD955;;8122;18200;;LES AIX D'ANGILLON;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51820002;ITM 18 ST AMAND MONTROND;AMANDIS ITM 18 ST AMAND;9 ROUTE DE BOURGES;;8139;18200;;ST AMAND MONTROND;F;FR;EUR;;SA;MR LANDON;;;02 48 96 66 31;;162;***;O;O;O
51820003;NETTO 18 ST AMAND MONTROND;VERMAND NETTO 18 ST AMAND;CTRE COMMERCIAL LE VERNET;23 AVENUE DE SULLY;1763;18200;;ST AMAND MONTROND;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51820004;ITM EXP 18 ST AMAND MONTROND;SAS EXPRESS 18 AMAND;17 RUE HENRI BARBUSSE;;;18200;;ST AMAND MONTROND;F;FR;EUR;8,30976E+13;SA;;;;;;162;***;O;O;O
51823001;ITM 18 ST DOULCHARD;COUPANCES ITM 18 DOULCHARD;CENTRE CCIAL DES COUPANCES;;4805;18230;;ST DOULCHARD;F;FR;EUR;;SA;;;;;;162;***;O;N;N
51823002;NETTO 18 ST DOULCHARD;FRANGEORG NETTO 18;RUE ANDRE CHARLES BOULLE;;55132;18230;;ST DOULCHARD;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51823003;ITM 18 ST DOULCHARD;SAINDOUL ITM 18 ST DOULCHARD;ROUTE D ORLEANS;;7474;18230;;ST DOULCHARD;F;FR;EUR;;SA;;;;;;162;***;O;O;O
51825001;ITM 18 HENRICHEMONT;MIRADOR ITM 18 HENRICHEMONT;RUE DE VERDUN;;50338;18250;;HENRICHEMONT;F;FR;EUR;;SA;;;;;;162;***;O;N;N
51834001;ITM 18 DUN SUR AURON;CHAUDELPH ITM 18 DUN S/AURON;ROUTE DE BOURGES;;8129;18340;;DUN SUR AURON;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51835001;ITM 18 NERONDES;LACETI ITM 18 NERONDES;6 ROUTE DE BLET;;50102;18350;;NERONDES;F;FR;EUR;;SA;;;;;;162;***;O;N;N
51837001;ITM 18 CHATEAUMEILLANT;JURAYSSE ITM 18 CHATEAUMEILLAN;ROUTE DE BEDDES;;1267;18370;;CHATEAUMEILLANT;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51839001;NETTO 18 ST GERMAIN DU PUY;MARLAY NETTO 18 ST GERMAIN;RUE VICTOR HUGO;LES TERRES DE FENESTRELAY;5541;18390;;ST GERMAIN DU PUY;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51850001;ITM 18 MEHUN S/YEVRE;MADIGIC ITM 18 MEHUN S/YEVRE;ZAC DES AILLIS;;4708;18500;;MEHUN S/YEVRE;F;FR;EUR;;SA;;;;;;162;***;O;N;N
51852001;ITM 18 AVORD;MEROVECO ITM 18 AVORD;ZAC DES ALOUETTES;2 RUE AGNES SOREL;8136;18520;;AVORD;F;FR;EUR;3,82819E+13;SA;;;;02 48 69 11 04;02 48 69 24 93;162;***;O;N;N
51852002;ITM 18 AVORD;MEROVECO ITM 18 AVORD;ZAC DES ALLOUETTES;;8085;18520;;AVORD;F;FR;EUR;;SA;;;;;;162;***;O;O;N
51860001;ITM 18 SANCOINS;GUY'ANNE ITM 18 SANCOINS;RTE DE ST PIERRE LE MOUTIE;;8590;18600;;SANCOINS;F;FR;EUR;;SA;;;;;;162;***;O;N;N
51860002;NETTO 18 SANCOINS;VIRBERT NETTO 18 SANCOINS;ROUTE DE LA GUERCHE;;3711;18600;;SANCOINS;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51870001;ITM 18 AUBIGNY S/NERE;SASTUARS ITM 18 AUBIGNY;AVENUE DE PARIS;;8648;18700;;AUBIGNY S/NERE;F;FR;EUR;3,25599E+13;SA;NATHALIE;;;02 48 81 50 30;02 48 81 50 39;162;***;O;O;O
51900001;NETTO 19 TULLE;STODRANIE NETTO;RUE DU DOCTEUR RAMON;;55135;19000;;TULLE;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51910001;ITM 19 BRIVE AV RIBOT;LOXILI ITM 19 BRIVE;147,AVENUE RIBOT;;9168;19100;;BRIVE;F;FR;EUR;;SA;;;;;;157;***;O;N;N
51910002;ITM 19 BRIVE AV.MARECHAL FOCH;BRIVE DIST ITM 19 BRIVE;27 AVENUE DU MARECHAL FOCH;;9305;19100;;BRIVE;F;FR;EUR;;SA;;;;;;157;***;O;N;N
51910003;ITM 19 BRIVE RUE ALSACE LORRAI;BRIJAC ITM 19 BRIVE;RUE ALSACE LORRAINE;;3396;19100;;BRIVE;F;FR;EUR;;SA;;;;;;157;***;O;N;N
51912001;ITM 19 ALTILLAC;JALTI ITM 19 ALTILLAC;LE VEYROU ALTILLAC;;50159;19120;;ALTILLAC;F;FR;EUR;3,49429E+13;SA;;;;;;157;***;O;O;O
51913001;ITM 19 OBJAT;EMISYLV ITM 19 OBJAT;ZI BIDAL;;9169;19130;;OBJAT;F;FR;EUR;6388970386;SA;;;;;;157;***;O;O;O
51914001;ITM 19 UZERCHE;ADRIBAL ITM 19 UZERCHE;LES BESSADES;;2840;19140;;UZERCHE;F;FR;EUR;;SA;;;;;;157;***;O;O;O
51914002;ITM 19 UZERCHE;ADRIBAL ITM 19 UZERCHE;LE CHAMP LA CROIX - RD 920;LES PATURAUX;6928;19140;;UZERCHE;F;FR;EUR;;SA;BAPTISTE;;;05 55 73 27 87;05 55 73 27 35;157;***;O;O;O
51914003;NETTO 19 UZERCHE;LEVELOC NETTO;LES BESSADES ROUTE DE LIMOGES;;5201;19140;;UZERCHE;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51916001;ITM 19 NEUVIC;VINC ITM 19 NEUVIC;BOULEVARD DU PENDANT;;3403;19160;;NEUVIC;F;FR;EUR;;SA;;;;;;157;***;O;N;N
51920001;ITM 19 USSEL;SASSEL ITM 19 USSEL;8 RUE PIERRE SEMARD;;9544;19200;;USSEL;F;FR;EUR;;SA;;;;;;157;***;O;N;N
51923001;ITM 19 ST SORNIN LAVOLPS;BERCILE ITM 19 SORNIN LAVOLPS;AVENUE DU MIDI;;9159;19230;;ST SORNIN LAVOLPS;F;FR;EUR;;SA;;;;;;157;***;O;N;N
51924001;ITM 19 ALLASSAC;SALLAC ITM 19 ALLASAC;46 AVENUE DU MIDI;;3397;19240;;ALLASSAC;F;FR;EUR;;SA;;;;;;157;***;O;O;O
51925001;ITM 19 MEYMAC;MEDIALI ITM 19 MEYMAC;RUE DU PAS REDON;;50311;19250;;MEYMAC;F;FR;EUR;;SA;;;;;;157;***;O;N;N
51926001;ITM 19 TREIGNAC;CENDORIAN ITM;ROUTE D'EGLETON;;9171;19260;;TREIGNAC;F;FR;EUR;;SA;;;;;;***;***;O;N;N
51927001;ITM 19 DONZENAC;RIALMA ITM 19 DONZENAC;PONT DE  L HOPITAL;;7036;19270;;DONZENAC;F;FR;EUR;;SA;;;;;;157;***;O;N;N
51936001;NETTO 19 MALEMORT;MANDELA NETTO;AVENUE RIANTE BORIE;;4689;19360;;MALEMORT;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52100001;ITM 21 DIJON BLD CHANOINE KIR;TOLIMA ITM 21 DIJON;BOULEVARD CHANOINE KIR;;7122;21000;;DIJON;F;FR;EUR;;SA;;;;;;161;***;O;N;N
52100002;ITM 21 DIJON JEAN JAURES;ESTELA ITM 21 DIJON J.JAURES;116 AVENUE JEAN JAURES;;7140;21231;;DIJON;F;FR;EUR;4,51399E+13;SA;;;;380412226;;161;***;O;O;O
52100003;ITM 21 DIJON;ELSAM ITM 21 DIJON;11 BLD DE L'UNIVERSITE;;7152;21000;;DIJON;F;FR;EUR;;SA;;;;;;161;***;O;N;N
52100004;ITM 21 DIJON AV DU DRAPEAU;POMERANIE ITM21  DIJON;2 AVENUE DU DRAPEAU;;6298;21000;;DIJON;F;FR;EUR;;SA;;;;;;161;***;O;N;N
52100005;ITM 21 DIJON;TOLIMA ITM 21 DIJON;BOULEVARD GASTON BACHELARD;;7142;21000;;DIJON;F;FR;EUR;;SA;;;;;;161;***;O;O;O
52100006;ITM 21 DIJON NE PAS UTILISER;ESTELA ITM 21 DIJON;116 AVENUE JEAN JAURES;;7140;21000;;DIJON;F;FR;EUR;4,51399E+13;SA;;;;380412226;;161;***;N;N;O
52111001;ITM 21 GENLIS;MATJAC ITM GENLIS;RUE DE LA GARE;;7127;21110;;GENLIS;F;FR;EUR;;SA;;;;;;176;***;O;O;O
52111002;NETTO 21 AISEREY;AISERAC NETTO;LIEU LA CORVUE AUX MOINES;ROUTE DE DIJON;5420;21110;;AISEREY;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52112001;ITM 21 IS SUR TILLE;SOFRALDI ITM 21 IS SUR TILLE;20 RUE FRANCOIS MITTERAND;;7148;21120;;IS SUR TILLE;F;FR;EUR;;SA;;;;03.80.95.02.06;;161;***;O;O;O
52112101;ITM 21 FONTAINE LES DIJON;AMDI ITM 21 FONTAINE LES DIJON;26 RUE DU FBG ST NICOLAS;;7203;21121;;FONTAINE LES DIJON;F;FR;EUR;;SA;;;;;;161;***;O;N;N
52113001;ITM 21 AUXONNE;LAUCEL ITM AUXONNE;ROUTE DE L'ABERGEMENT;;7229;21130;;AUXONNE;F;FR;EUR;;SA;;;;;;176;***;O;N;N
52113002;NETTO 21 AUXONNE;MAJAXONE NETTO;1 RUE BASSE;;4851;21110;;AUXONNE;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52114001;ITM 21 SEMUR EN AUXOIS;MAMESE ITM 21 SEMUR EN AUXOIS; 19 AV DU GENERAL MAZILLIER;;7106;21140;;SEMUR EN AUXOIS;F;FR;EUR;;SA;;;;03 24 27 19 29;;161;***;O;O;O
52117001;ITM 21 ST USAGE;MAGESO ITM  ST USAGE;ROUTE DE DIJON;CD 968;5827;21170;;ST USAGE;F;FR;EUR;;SA;;;;;;176;***;O;O;O
52120001;ITM 21 BEAUNE;CHADEGO ITM BEAUNE;LIEU DIT PIERRE BARREAU;37 ROUTE DE SEURRE;7685;21200;;BEAUNE;F;FR;EUR;;SA;MR BOUCAULT;;;380247124;;176;***;O;O;O
52124001;ITM 21 TALANT;TALANT DIST. ITM 21 TALANT;RUE DE LA LIBERATION;;7373;21240;;TALANT;F;FR;EUR;;SA;;;;;;161;***;O;N;N
52125001;ITM 21 SEURRE;LUCIANNE ITM SEURRE;RUE DU FAUBOURG ST GEORGES;;7133;21250;;SEURRE;F;FR;EUR;;SA;;;;;;176;***;O;O;O
52137001;ITM 21 MIREBEAU SUR BEZE;AUBERIME ITM 21 MIREBEAU;ROUTE DE DIJON;;7556;21370;;MIREBEAU SUR BEZE;F;FR;EUR;;SA;;;;;;161;***;O;O;O
52140001;ITM 21 CHATILLON S/SEINE;MIPIOL ITM 21 CHATILLION;CHAUSSEE DE L'EUROPE;;7179;21400;;CHATILLON SUR SEINE;F;FR;EUR;3,3896E+13;SA;ZUNIGO NADINE;MOUSSU SABRINA;;380915021;380910229;161;***;O;O;O
52141001;ITM 21 FLEUREY SUR OUCHE;ANJUEL ITM 21FLEUREY SUR OUCHE;RUE DU STADE;;7512;21410;;FLEUREY SUR OUCHE;F;FR;EUR;8,09316E+13;SA;MR LAURENT DIEUSAERT;;;;;161;***;O;O;O
52150001;ITM 21 MONTBARD;MONTBARD DIST. ITM 21 MONTBARD;65 RUE DE DIJON;;7451;21500;;MONTBARD;F;FR;EUR;;SA;;;;;;161;***;O;O;O
52150002;ITM 21 MONTBARD;MONTBARD DIST. ITM;LIEU DIT LA COTE;RD 905;6901;21500;;MONTBARD;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52150003;NETTO 21 MONTBARD;OLMAVIER NETTO;LA PRAIRIE;;55078;21500;;MONTBARD;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52154001;NETTO 21 SOMBERNON;POLDER NETTO;RD114;;5791;21540;;SOMBERNON;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52160001;ITM 21 LONGVIC;LONGAM ITM 21 LONGVIC;1 RUE ROLAND DORGELES;;7112;21600;;LONGVIC;F;FR;EUR;;SA;;;;;;161;***;O;O;O
52185001;ITM 21 ST APOLLINAIRE;PROGECOM ITM21  ST APOLLINAIRE;COURS DE GRAY;;6607;21850;;ST APOLLINAIRE;F;FR;EUR;;SA;;;;;;161;***;O;N;N
52210001;ITM 22 TADEN;SOMOBA ITM 22 TADEN;ROUTE DE DINARD;PARC D'ACTIVITES DE DOMBRIAND;4211;22100;;TADEN;F;FR;EUR;3,84306E+13;SA;MME LAETITIA BRANDILY;;;02 96 39 48 35;;124;***;O;O;O
52210002;ITM 22 LANVALLAY;GELNA ITM 22 LANVALLAY;2 RUE DU GENERAL DE GAULLE;;5145;22100;;LANVALLAY;F;FR;EUR;4,52178E+13;SA;MR OTELLIER;;;02.96.85.86.90;02.96.85.04.89;124;***;O;O;O
52210003;ITM 22 TADEN;SOMOBA STATION ITM;ROUTE DE DINARD;;6925;22100;;TADEN;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52210004;NETTO 21 LANVALLAY;BOUPEIX NETTO;2 AVENUE GUNURAL DE GAULLE;;5148;22100;;LANVALLAY;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52211001;ITM 22 ROSTRENEN;LOUMA ITM 22 ROSTRENEN;LE CAP VERT;ZA GOUSNEL;4271;22110;;ROSTRENEN;F;FR;EUR;33447200024;SA;MR ET MME MADIC;;;02 96 29 15 56;;160;***;O;O;O
52212001;ITM 22 QUESSOY;GOLUC ITM 22 QUESSOY;RUE DE L'ARGENTAIE;;5289;22120;;QUESSOY;F;FR;EUR;;SA;;;;;;124;***;O;N;N
52214001;ECO 22 BEGARD;GOMEN ECO;29 RUE DE L'HOTEL;;4614;22140;;BEGARD;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52214002;ITM 22 BEGARD LAN VEAR;TERAZIE ITM 22 BEGARD;ROUTE DE GUINGAMP;;6900;22140;;BEGARD;F;FR;EUR;7,50997E+13;SAS;;;;02 96 45 13 33;;160;***;O;O;O
52214003;NETTO 21 BEGARD;PORICE NETTO;RUE HENT STANK NEVEZ;ROUTE DE GUINGAMP;4717;22140;;BEGARD;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52215001;ECO 22 PLOUGUENAST;JIDEMO ECO 22 PLOUGUENAST;RUE DE TREBUCHON;;50326;22140;;PLOUGUENAST;F;FR;EUR;;SA;;;;;;160;***;O;N;N
52216001;ITM 22 CALLAC;JOUBEL ITM 22 CALLAC;KERBUANNEC;;4225;22160;;CALLAC;F;FR;EUR;;SA;;;;;;160;***;O;N;N
52220001;ITM 22 GUINGAMP ST AGATHON;NOREST ITM 22 GUINGUAMP;ROUTE DE LANVOLLON;;4114;22200;;GUINGAMP ST AGATHON;F;FR;EUR;;SA;;;;;;160;***;O;N;N
52220002;NETTO 22 ST AGATHON;VINIBEN NETTO;RUE DE KERPRAD;;4717;22140;;BEGARD;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52222001;ITM 22 MINIHY TREGUIER;FILUVA ITM 22 MINIHY TREGUIER;CHEMIN DE LA CORDERIE;;4743;22220;;MINIHY TREGUIER;F;FR;EUR;3,27753E+13;SA;;;;02.96.92.25.14;02.96.92.20.78;160;***;O;O;O
52225001;ITM 22 BROONS;BELMARO ITM 22 BROONS;ZA DU CHALET;;50304;22250;;BROONS;F;FR;EUR;3,88248E+13;SA;;;;02.96.84.73.01;;124;***;O;O;O
52226001;ITM 22 PONTRIEUX;VALTRIEUX ITM 22 PONTRIEUX;33 RUE DE L'EPERONNERIE;;4615;22260;;PONTRIEUX;F;FR;EUR;;SA;;;;;;160;***;O;N;N
52230001;ITM 22 LANNION PLOULEC'H;BAIR ITM 22 PLOULEC'H;ZI BEL AIR;;4152;22300;;PLOULEC'H;F;FR;EUR;3,50983E+13;SA;MME BAIR;;;02 96 37 17 59;02 96 46 53 92;160;***;O;O;O
52230002;ITM 22 LANNION ST MARC;VAFILUC ITM 22 LANNION ST MAR;ROUTE DE TREGUIER;C.C. LE LION DE ST MARC;4554;22300;;LANNION;F;FR;EUR;3,23306E+13;SA;MME ALLICHON;M. TASSEL;;02 96 14 10 50;;160;***;O;O;O
52230003;ITM 22 PLOUBEZRE;TRELANE ITM 22 PLOUBEZRE;COATILLAU;;1360;22300;;PLOUBEZRE;F;FR;EUR;;SA;;;;02 96 46 72 31;;160;***;O;N;N
52230004;ITM CONTACT 22 LANNION;SERNION ITM 22 LANNION;ROUTE DE TREBEURDEN;ZAC DE KERLIGONON;2242;22300;;LANNION;F;FR;EUR;;SA;MME LE ROUX;;;02 96 48 00 39;;160;***;O;O;O
52230005;NETTO 22 LANNION;ROMONOPAU NETTO;RUE DU POULDIGUY;;6758;22300;;LANNION;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52230006;ITM 22 PLOUBEZRE;MARSILE ITM 22 PLOUBEZRE;ZAC DE COATILLAU;RUE PAUL SALAUN;8054;22300;;PLOUBEZRE;F;FR;EUR;3,77281E+13;SA;MME LE BRIS;;;02 96 46 72 31;;160;***;O;O;O
52235001;ITM 22 CAULNES;MARCADOUR ITM 22 CAULNES;RUE DU 19 MARS 1962;;50341;22350;;CAULNES;F;FR;EUR;3,9409E+13;SA;;;;;;124;***;O;O;O
52236001;NETTO 22 LANGUEUX;KERLAUP NETTO;17 RUE DE DOUVENANT;;55156;22360;;LANGUEUX;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52238001;ITM 22 ST CAST LE GUILDO;BRUCK ITM;LES ROCHETTES;;4129;22380;;ST CAST LE GUILDO;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52240001;ITM 22 LAMBALLE;GILEVE ITM 22 LAMBALLE;AVENUE GEORGES CLEMENCEAU;;1661;22400;;LAMBALLE;F;FR;EUR;;SA;;;;;;124;***;O;N;N
52241001;NETTO 22 ST QUAY PORTRIEUX;CASSIE NETTO;29 RUE DE L'HOTEL;;4660;22410;;ST QUAY PORTRIEUX;F;FR;EUR;;SA;;;;;;***;***;O;N;N
52244001;ITM 22 TREMUSON;TRISKEL ITM 22 TREMUSON;RUE DE BREST;;5788;22440;;TREMUSON;F;FR;EUR;;SA;MR ET MME GOGER;;;02 96 94 91 39;;124;***;O;O;O
52247001;ITM 22 PLOUEZEC;MANGOZ ITM 22 PLOUEZEC;PLACE DE LA POSTE;;4020;22470;;PLOUEZEC;F;FR;EUR;;SA;;;;;;160;***;O;N;N
